"id","date","price","bedrooms","bathrooms","sqft_living","","floors","","view","condition","grade","sqft_above","sqft_basement","yr_built","","zipcode","sqft_living15"
"1776230220","20140626","414000","3","2.5","2490","","2.5","","0","3","8","2490","0","2012","","98059","2640"
"9211010230","20150330","525000","3","2.5","3030","","2","","0","3","8","3030","0","2009","","98059","3030"
"1972201772","20150409","650000","2","2.5","1470","","3","","3","3","8","1470","0","2008","","98103","1480"
"9268851320","20141210","450000","3","2.25","1620","","2.5","","0","3","8","1540","80","2012","","98027","1620"
"1424059154","20140516","1.27E+6","4","3","5520","","2","","3","3","9","3570","1950","2008","","98006","3770"
"626059365","20150412","699000","3","3.5","3200","","2","","0","3","10","3200","0","2007","","98011","2550"
"3885802136","20140723","899000","4","2.5","2580","","2","","0","3","8","2580","0","2013","","98033","1700"
"7967000150","20140808","353500","4","3","2050","","2","","0","3","8","2050","0","2014","","98001","2050"
"7853360720","20140908","485000","3","2.5","2430","","2","","0","3","7","2430","0","2011","","98065","2620"
"8562790150","20140626","782900","4","3.25","3060","","2","","0","3","10","2300","760","2014","","98027","2920"
"1226039124","20150428","529000","2","2","1540","","2","","0","3","8","1540","0","2008","","98177","1840"
"2767704251","20150416","514700","3","3.25","1310","","2","","0","3","8","1060","250","2008","","98107","1160"
"3862710210","20140520","409316","3","2.5","1800","","2","","0","3","8","1800","0","2014","","98065","1800"
"255460330","20150506","388598","3","2.5","2370","","2","","0","3","8","2370","0","2014","","98038","2370"
"291310610","20150227","415000","3","2.25","1445","","2","","0","3","7","1300","145","2004","","98027","1445"
"9126101121","20150407","521500","3","2.25","1450","","2","","0","3","8","1140","310","2006","","98122","1580"
"9274200322","20140820","580000","3","2.5","1740","","3","","2","3","8","1740","0","2008","","98116","1740"
"6666830230","20140630","882566","4","2.5","3560","","3","","0","3","8","3560","0","2014","","98052","3220"
"1604601803","20150408","525000","3","2.75","2130","","2","","0","3","9","1080","1050","2010","","98118","1880"
"7702080150","20141201","515000","5","2.75","2980","","2","","0","3","9","2980","0","2007","","98028","2850"
"7853400220","20140926","589410","3","3","2840","","2","","0","3","9","2840","0","2014","","98065","2540"
"3895100039","20150324","757500","4","2.5","3420","","2","","0","3","9","3420","0","2009","","98052","2800"
"7697000150","20141002","284000","3","2.5","1660","","2","","0","3","7","1660","0","2013","","98038","1800"
"8562780530","20150328","338500","2","2.25","1150","","2","","0","3","7","1150","0","2013","","98027","1150"
"291310180","20140613","379500","3","2.25","1410","","2","","0","3","7","1290","120","2005","","98027","1490"
"1972205633","20140723","550000","3","2","1420","","2.5","","0","3","9","1340","80","2007","","98109","1540"
"3023000120","20140902","294900","3","2.5","1860","","2","","0","3","8","1860","0","2010","","98038","2000"
"7548301056","20140609","345000","2","1.5","1340","","2","","0","3","8","1120","220","2008","","98144","1340"
"9826701201","20150209","450000","2","1.5","1530","","2","","0","3","8","1200","330","2005","","98122","1530"
"6300500476","20150415","420000","3","2.5","1509","","3","","0","3","8","1509","0","2014","","98133","1509"
"2597490410","20150402","740000","3","2.5","2350","","2","","0","3","8","2350","0","2013","","98029","2020"
"3448001411","20150220","286000","2","1.5","1010","","3","","0","3","7","1010","0","2007","","98125","1128"
"745530180","20150317","870000","5","3.5","4495","","2","","0","3","9","3580","915","2013","","98011","4495"
"3879900753","20141114","727000","3","2.5","1580","","3","","0","3","9","1580","0","2009","","98119","1610"
"2781230230","20150204","395000","4","3","2750","","2","","0","3","9","2750","0","2012","","98038","2750"
"3629990180","20140805","535000","4","2.25","1890","","2","","0","3","7","1890","0","2005","","98029","1630"
"9352900222","20141229","255000","3","2.25","1320","","2","","0","3","7","1040","280","2007","","98106","1300"
"7338220120","20141015","260000","4","2.5","2150","","2","","0","3","8","2150","0","2006","","98002","2150"
"325059287","20140910","810000","4","2.5","3340","","2","","0","3","9","3340","0","2014","","98052","1560"
"7203140360","20141201","359782","3","2.5","1850","","2","","0","3","7","1850","0","2010","","98053","1850"
"6056110150","20150320","500000","2","2.5","1950","","2","","0","3","9","1500","450","2012","","98118","1800"
"7203230040","20141027","1.05E+6","5","3.25","4240","","2","","0","3","9","4240","0","2014","","98053","4080"
"8121100155","20150225","810000","4","3.5","2700","","2","","0","3","11","1920","780","2006","","98118","1430"
"7853370620","20150206","605000","5","4","3040","","2","","0","3","8","2280","760","2011","","98065","3070"
"6400700264","20150317","730000","4","2.5","2460","","2","","0","3","8","2460","0","2005","","98033","1850"
"1760650880","20150317","327000","4","2.5","2110","","2","","0","3","7","2110","0","2013","","98042","1950"
"567000382","20141110","370000","2","1","780","","2","","0","3","7","780","0","2009","","98144","1130"
"7852100150","20140625","459000","5","3.5","2640","","2","","0","3","7","2640","0","2001","","98065","2640"
"6447300365","20141113","2.90E+6","5","4","5190","","2","","1","3","11","5190","0","2013","","98039","3840"
"2622059197","20141210","365000","4","2.5","2420","","2","","0","3","8","2420","0","2013","","98042","2440"
"1389600040","20141226","255000","4","2.5","1987","","2","","0","3","7","1987","0","2011","","98001","1880"
"9276200220","20140717","375000","1","1","720","","1","","0","3","6","720","0","1920","","98116","1140"
"7904700032","20141002","375000","2","1.5","1130","","2","","0","3","8","1000","130","2006","","98116","1500"
"3744000040","20140722","518380","4","2.5","2810","","2","","0","3","9","2810","0","2014","","98038","2980"
"1773100604","20140721","346000","3","3.25","1500","","2","","0","3","8","1150","350","2007","","98106","1500"
"9268850360","20150223","302059","4","2","1390","","3","","0","3","7","1390","0","2008","","98027","1390"
"7853420450","20140519","575000","4","2.5","2500","","2","","0","3","9","2500","0","2013","","98065","2760"
"8956200770","20140723","549950","4","3.5","3906","","2","","2","3","9","3906","0","2014","","98001","2673"
"2424059170","20150219","900000","5","6","7120","","2","","4","3","12","5480","1640","2007","","98006","3440"
"1934800133","20140711","397500","3","2.5","1470","","2","","0","3","8","930","540","2006","","98122","1510"
"5556300109","20141121","1.08E+6","5","3.5","3230","","2","","0","3","10","3230","0","2007","","98052","3230"
"2326600150","20150422","775900","3","2.5","2700","","2","","0","3","9","2700","0","2014","","98075","3270"
"3751600409","20150508","510000","4","2.5","4073","","2","","0","3","8","4073","0","2008","","98001","1780"
"3814900210","20140829","471275","4","2.5","3361","","2","","0","3","9","3361","0","2014","","98092","2316"
"9542840730","20140911","288000","4","2.25","1610","","2","","0","3","7","1610","0","2010","","98038","1760"
"2937300540","20141016","989990","4","3.5","3830","","2","","0","3","9","3830","0","2014","","98052","3640"
"7549800543","20140612","300000","3","3.25","1470","","2","","0","3","7","1180","290","2008","","98108","1470"
"4058800439","20140623","664950","5","3","3190","","1","","2","3","9","1890","1300","2013","","98178","2270"
"7853430180","20140716","699188","4","3.25","3250","","2","","0","3","9","3250","0","2014","","98065","3250"
"982850120","20150303","390000","3","2.25","1490","","2","","0","3","7","1490","0","2009","","98028","1750"
"9476010120","20150321","670000","5","2.75","2900","","2","","0","3","8","2900","0","2008","","98075","2900"
"5200087","20140709","487000","4","2.5","2540","","2","","0","3","9","2540","0","2005","","98108","2360"
"7308600040","20140723","769995","5","2.75","3360","","2","","0","3","9","3360","0","2014","","98011","3360"
"1498301048","20140508","321950","2","1.25","860","","2","","0","3","7","860","0","2007","","98144","1280"
"2738630040","20150427","613500","4","2.5","3020","","2","","0","3","9","3020","0","2006","","98072","3240"
"6300500081","20140806","300000","3","2.5","1330","","3","","0","3","7","1330","0","2002","","98133","1330"
"3845100620","20141125","400950","4","2.5","2578","","2","","0","3","9","2578","0","2014","","98092","2647"
"255450040","20140918","389517","4","2.5","2640","","2","","0","3","8","2640","0","2014","","98038","2370"
"880000211","20140821","255000","3","1.75","1260","","2","","0","3","7","810","450","2011","","98106","1260"
"2163900081","20150220","1.08E+6","3","2.5","1990","","3","","0","3","9","1990","0","2012","","98102","1990"
"7853370440","20141121","637850","5","3.25","3340","","2","","2","3","9","2500","840","2014","","98065","3220"
"3448900290","20140828","636230","4","2.5","2840","","2","","0","3","9","2840","0","2013","","98056","2790"
"263000006","20141216","375000","3","2.5","1530","","3","","0","3","8","1530","0","2009","","98103","1530"
"1972200882","20140604","586500","3","2.5","1780","","3","","0","3","8","1600","180","2006","","98107","1780"
"7853270630","20150120","544000","4","2.5","2340","","2","","0","3","8","1930","410","2005","","98065","2950"
"7852130430","20140806","425000","4","2.5","2390","","2","","0","3","7","2390","0","2002","","98065","2520"
"7383450250","20150311","374950","4","2.5","2090","","2","","0","3","8","2090","0","2012","","98038","2160"
"3449000010","20150312","294570","3","1","1140","","1","","0","4","7","1140","0","1960","","98059","1400"
"2690100170","20141013","300000","3","2.5","1960","","2","","0","3","7","1670","290","2012","","98059","1980"
"9578500920","20140910","395950","5","3.5","2738","","2","","0","3","8","2738","0","2014","","98023","2738"
"8562900430","20140718","800000","4","2.5","3691","","2","","1","3","8","3691","0","2013","","98074","3190"
"1442880380","20140730","439990","3","2.5","2340","","2","","0","3","8","2340","0","2013","","98045","2790"
"3204930170","20141106","680000","4","3.5","2510","","2","","0","3","8","1990","520","2013","","98052","2560"
"4449800480","20150318","677790","6","3","2800","","2","","0","3","8","2800","0","1998","","98117","1440"
"3862710010","20150501","424950","3","2.5","1650","","2","","0","3","8","1650","0","2013","","98065","1800"
"301402280","20150331","223990","2","2.25","1061","","2","","0","3","7","1061","0","2013","","98002","1481"
"2867300170","20150513","498000","4","2.5","3402","","2","","0","3","10","2846","556","2014","","98023","3402"
"5635100080","20141031","359950","4","2.5","2542","","2","","0","3","8","2542","0","2014","","98030","2419"
"1624079024","20140515","720000","3","2.5","3150","","2","","0","3","9","3150","0","2007","","98024","2410"
"9211010840","20141112","530000","4","2.5","3010","","2","","0","3","8","3010","0","2008","","98059","3250"
"7697000020","20141007","295000","3","2.5","1660","","2","","0","3","7","1660","0","2011","","98038","1810"
"3832050130","20141021","255500","3","2.5","1770","","2","","0","3","7","1770","0","2009","","98042","2230"
"3630240020","20140521","556000","3","3","1960","","2","","0","3","9","1600","360","2007","","98027","2080"
"1389600080","20140710","277950","4","2.5","1889","","2","","0","3","7","1889","0","2012","","98001","1990"
"2781230080","20150408","431000","4","2.5","3040","","2","","0","3","9","3040","0","2007","","98038","2640"
"7203100660","20141117","780000","4","2.75","3420","","2","","0","3","9","3420","0","2010","","98053","3450"
"1806900502","20141014","649000","3","3.25","1720","","2","","0","3","8","1030","690","2004","","98112","1720"
"3022800010","20140714","447000","3","2.5","1740","","2","","0","3","7","1740","0","2012","","98011","1920"
"6666830250","20140505","712198","4","2.5","2450","","2","","0","3","8","2450","0","2013","","98052","2970"
"7242800020","20140815","277140","3","1.5","1190","","2","","0","3","8","920","270","2014","","98052","2820"
"2867300190","20140528","363000","4","2.5","3753","","2","","0","3","10","3336","417","2008","","98023","3494"
"8564860130","20150202","598992","5","3.5","3440","","2","","0","3","9","3440","0","2014","","98045","3270"
"2770603522","20141211","585000","3","2.5","2160","","3","","0","3","8","1830","330","2010","","98119","1870"
"9544200422","20140731","1.27E+6","4","2.75","3820","","2","","0","3","10","3820","0","2014","","98033","2330"
"4253400104","20150212","380950","2","2","1120","","2","","0","3","7","840","280","2007","","98144","1130"
"1085622890","20140708","333490","4","2.5","2250","","2","","0","3","8","2250","0","2014","","98003","2156"
"9268851630","20140604","520000","3","3.25","1540","","2","","0","3","8","1540","0","2011","","98027","1620"
"8562780190","20141007","315000","2","2.25","1240","","2","","0","3","7","1150","90","2009","","98027","1240"
"2767600686","20150331","487000","2","1.5","1160","","2","","0","3","8","1020","140","2007","","98117","1210"
"7207900080","20140808","424950","5","3.5","2760","","2.5","","0","3","8","2760","0","2013","","98056","2590"
"2770601457","20150210","542300","3","2.25","1580","","3","","0","3","9","1580","0","2013","","98199","1600"
"1773100920","20141211","320000","3","3.25","1480","","2","","0","3","8","1180","300","2013","","98106","1330"
"1024069027","20140723","1.14E+6","4","3.25","3740","","2","","0","3","10","3740","0","2014","","98029","2510"
"7853361310","20141215","425000","4","2.5","1950","","2","","0","3","8","1950","0","2012","","98065","2710"
"6824100029","20141031","474950","3","3","1530","","3","","0","3","8","1530","0","2012","","98117","1460"
"255450250","20140804","307635","3","2.5","1820","","2","","0","3","8","1820","0","2014","","98038","2370"
"2428100130","20141210","834538","3","2.5","2760","","2","","0","3","10","2760","0","2014","","98075","2760"
"1042700050","20140723","769995","5","2.75","3010","","2","","0","3","9","3010","0","2014","","98074","3360"
"7853280250","20150424","820875","5","3.25","3860","","2","","2","3","9","3860","0","2006","","98065","3860"
"7853410170","20150316","595500","4","2.5","2490","","2","","0","3","8","2490","0","2013","","98065","2520"
"2708450020","20140912","450000","4","2.5","3236","","2","","0","3","10","3236","0","2005","","98030","3236"
"7852140170","20150421","695000","4","2.5","2830","","2","","0","3","8","2830","0","2003","","98065","2270"
"1459920010","20150323","300000","3","2","1451","","1","","0","3","7","1451","0","2010","","98042","2303"
"3438500250","20140623","515000","5","3.25","2910","","2","","0","3","8","2040","870","2013","","98106","2910"
"1890000169","20140903","545000","3","2.5","1280","","3","","0","3","8","1280","0","2009","","98105","1450"
"1250200414","20150218","365000","3","2.25","1110","","2","","0","3","7","960","150","2008","","98144","1170"
"2564900470","20140714","718500","4","2.75","2840","","2","","0","3","9","2840","0","2008","","98033","1840"
"2895800780","20150401","279800","3","1.75","1410","","2","","0","3","8","1410","0","2014","","98106","1410"
"6306800050","20140925","486940","4","2.5","3250","","2","","0","3","9","3250","0","2014","","98030","2612"
"6928000605","20140626","525000","4","2.75","3030","","2","","0","3","8","3030","0","2011","","98059","3030"
"3814900950","20140725","345000","4","2.5","1983","","2","","0","3","9","1983","0","2012","","98092","2502"
"8562770080","20141030","613000","3","3.25","2440","","2","","0","3","8","1710","730","2005","","98027","2440"
"3831250130","20140825","370000","3","2.5","2313","","2","","0","3","9","2313","0","2011","","98030","2323"
"3629990020","20141002","449500","3","2.25","1260","","2","","0","3","7","1260","0","2005","","98029","1630"
"9532000010","20150416","515000","3","2.5","2000","","2","","0","3","8","2000","0","2011","","98072","2210"
"8562780430","20150504","346100","2","1.75","1150","","2","","0","3","7","1150","0","2013","","98027","1150"
"2781230020","20141209","398500","4","2.5","2820","","2","","0","3","9","2820","0","2007","","98038","1880"
"8658301060","20140820","310000","2","1.75","1160","","2","","0","3","7","1160","0","2008","","98014","970"
"301402140","20150226","250000","3","2.25","1481","","2","","0","3","7","1481","0","2012","","98002","1481"
"8923600020","20140806","1.88E+6","5","3.5","4390","","2","","3","3","9","3170","1220","2013","","98115","2740"
"8725950020","20140827","695000","2","1.75","1570","","3","","0","3","9","1570","0","2007","","98004","1570"
"1121000357","20140827","1.08E+6","4","3","3410","","2","","2","3","9","2680","730","2007","","98126","2300"
"1042700290","20140804","864327","5","3.25","3480","","2","","0","3","9","3480","0","2014","","98074","3360"
"7308600010","20140616","749995","4","3.25","3430","","2","","0","3","9","3430","0","2014","","98011","3360"
"7708210050","20140610","525000","5","2.75","2880","","2","","0","3","9","2880","0","2006","","98059","3010"
"5631500285","20141121","659950","3","2.5","2990","","2","","0","3","10","2990","0","2006","","98028","1940"
"524059063","20140506","1.80E+6","5","5","4490","","2","","0","3","10","3930","560","2013","","98004","2490"
"7203160190","20141029","950000","5","4","4100","","2","","0","3","9","4100","0","2011","","98053","4100"
"1692900095","20140618","1.40E+6","4","2.75","3870","","2","","0","3","11","3870","0","2005","","98033","3560"
"3438500346","20140702","265050","2","1.5","800","","2","","0","3","7","800","0","2008","","98106","1020"
"9268850290","20150306","450000","3","2.25","1620","","3","","0","3","8","1540","80","2009","","98027","1390"
"2419700080","20150505","915000","4","2.5","2910","","3","","0","3","8","2910","0","2010","","98034","2840"
"1235700052","20140630","963000","4","3.25","3530","","2","","0","3","10","3530","0","2007","","98033","2470"
"4233800020","20141008","270000","4","2.5","2701","","2","","0","3","7","2701","0","2013","","98092","2566"
"3278612570","20140724","294000","2","2.5","1380","","2","","0","3","7","1140","240","2012","","98126","1580"
"6638900461","20140605","700000","3","2.5","2050","","2","","0","3","9","2050","0","2011","","98117","1150"
"4233600190","20150316","1.06E+6","3","4","3370","","2","","0","3","10","3370","0","2014","","98075","3710"
"7987400285","20150429","494900","3","2.5","2040","","2","","0","3","7","1470","570","2008","","98126","1410"
"9532000500","20140801","415000","3","2.5","1610","","2","","0","3","8","1610","0","2010","","98072","2210"
"8564860280","20140502","459990","3","2.5","2680","","2","","0","3","8","2680","0","2013","","98045","2990"
"8691440440","20141003","882990","4","3.5","3560","","2","","0","3","10","3560","0","2014","","98075","3710"
"1099950050","20141229","620000","4","3.5","3880","","2","","0","3","10","3060","820","2007","","98019","3180"
"3304040130","20150212","375900","3","2","1824","","1","","0","3","9","1824","0","2010","","98001","2409"
"8562790480","20141006","654000","3","2.5","2220","","2","","0","3","10","2010","210","2012","","98027","2290"
"4457300005","20150325","1.84E+6","4","3.25","4140","","2","","0","3","10","4140","0","2013","","98040","2150"
"8856003839","20141210","215000","3","2.5","1322","","2","","0","3","7","1322","0","2009","","98001","1440"
"1972200728","20141124","630500","3","2.5","1909","","3","","0","3","8","1766","143","2006","","98103","1780"
"8691420050","20141107","855000","4","3.5","3460","","2","","0","3","10","3460","0","2010","","98075","3380"
"6601200020","20150127","235245","4","2.5","1954","","2","","0","3","8","1954","0","2007","","98001","1934"
"200480020","20140710","770000","5","2.5","3000","","1","","0","3","9","1610","1390","2007","","98033","2700"
"7203170190","20140619","734990","4","2.5","2650","","2","","0","3","8","2650","0","2012","","98053","2520"
"3885802134","20150109","880000","4","2.5","2580","","2","","0","3","8","2580","0","2013","","98033","1780"
"9578060420","20150114","525000","4","3","2650","","2","","0","3","8","2650","0","2011","","98028","2380"
"3630200080","20140807","775000","4","3.5","3390","","2","","0","3","10","3390","0","2008","","98027","2990"
"3876900089","20150430","687015","3","1.75","1470","","3","","0","3","10","1470","0","2009","","98119","1410"
"3630130130","20141112","663000","3","2.5","1910","","2","","0","3","9","1910","0","2006","","98029","1910"
"3326059253","20150330","815000","4","2.5","3030","","2","","0","3","9","3030","0","2005","","98033","3030"
"2224069109","20150427","1.05E+6","4","3.25","2930","","2","","0","3","9","2930","0","2013","","98029","2400"
"3862700020","20150423","433190","3","2.5","1650","","2","","0","3","8","1650","0","2014","","98065","1760"
"3629980080","20141210","725000","4","2.5","2870","","2","","0","3","9","2870","0","2006","","98029","2940"
"7299600950","20150408","279950","3","2.5","1608","","2","","0","3","8","1608","0","2013","","98092","2009"
"5528600005","20150327","272167","2","2.5","1620","","2","","0","3","7","1620","0","2014","","98027","1620"
"3052700419","20140616","468500","3","2.5","1350","","2","","0","3","8","1120","230","2007","","98117","1500"
"9542840630","20140602","298000","3","2.5","1950","","2","","0","3","7","1950","0","2010","","98038","1870"
"7896300592","20150114","303500","6","4.5","3390","","2","","0","3","8","2440","950","2007","","98118","2040"
"9268850480","20150410","308000","3","1.75","1300","","2","","0","3","7","1060","240","2008","","98027","1350"
"3629700020","20150415","646800","3","3","2230","","2.5","","0","3","8","1850","380","2014","","98027","2230"
"8648900010","20150102","530200","4","2.5","1880","","2","","0","3","8","1880","0","2010","","98027","1890"
"5422950170","20141112","405000","5","2.5","3370","","2","","0","3","7","3370","0","2006","","98038","2910"
"2768200213","20140724","529000","2","2.5","1320","","2","","0","3","8","990","330","2014","","98107","1550"
"642150080","20140908","675900","3","2.5","2920","","2","","0","3","9","2920","0","2013","","98059","2930"
"2770601912","20150402","570000","3","3.25","1550","","2","","0","3","9","1220","330","2013","","98199","1550"
"3304040020","20141226","375500","4","2.5","2301","","2","","0","3","9","2301","0","2010","","98001","2650"
"3629960170","20141021","445000","3","3.25","1710","","2","","0","3","8","1360","350","2004","","98029","1420"
"1238900130","20150105","1.10E+6","4","3.75","2890","","2","","0","3","9","2240","650","2013","","98033","2354"
"6056100114","20140825","477000","3","2.5","2100","","2","","0","3","7","2100","0","2006","","98108","1520"
"4140940130","20141121","450000","3","2.75","2240","","2","","0","3","8","2100","140","2014","","98178","1790"
"6824100007","20150326","427005","3","3","1460","","3","","0","3","8","1460","0","2006","","98117","1460"
"1959700225","20150224","720000","3","1.75","1370","","3","","0","3","9","1370","0","2014","","98102","1730"
"518500460","20141008","2.23E+6","3","3.5","3760","","2","","4","3","11","2830","930","2014","","98056","3560"
"923059252","20140527","450800","4","3.25","2510","","2","","0","3","9","2510","0","2009","","98056","1590"
"3052700213","20140829","461100","2","2.25","1210","","2","","0","3","8","1120","90","2010","","98117","1360"
"2428100080","20141001","1.06E+6","4","3","2990","","2","","0","3","10","2990","0","2014","","98075","2760"
"9276202130","20150408","590000","3","2.5","1710","","2","","0","3","8","1710","0","2006","","98116","1640"
"3845100670","20140716","478830","4","2.5","3274","","2","","0","3","9","3274","0","2014","","98092","2578"
"4319200675","20140709","760000","4","2.25","3300","","3","","0","3","9","3300","0","2014","","98126","1290"
"323059327","20140703","1.02E+6","4","3.5","4370","","2","","0","3","11","4370","0","2008","","98059","3560"
"3448720020","20140613","385000","4","2.5","2050","","2","","0","3","7","2050","0","2006","","98059","2480"
"7234600832","20140516","500000","2","2.5","1310","","2","","0","3","8","1160","150","2006","","98122","1320"
"4045500950","20150415","425000","3","1.5","1680","","1.5","","0","3","7","1680","0","2012","","98014","1990"
"7234600098","20140905","552100","3","3","1330","","2","","0","4","8","1120","210","2005","","98122","1810"
"666000143","20141229","785000","3","3","1950","","3","","0","3","9","1610","340","2009","","98004","2040"
"3343903611","20150323","615000","5","3.25","3090","","2","","0","3","9","3090","0","2012","","98056","2480"
"1760650950","20150423","309000","3","2.5","1950","","2","","0","3","7","1950","0","2013","","98042","1950"
"5100403818","20150220","369500","3","2","1108","","3","","0","3","7","1108","0","2009","","98115","1285"
"2325400170","20150211","391000","4","2.25","2190","","2","","0","3","7","2190","0","2006","","98059","2190"
"5700000446","20141029","465000","3","1.75","1590","","2","","0","3","8","1060","530","2014","","98144","1530"
"9492500010","20140606","879950","4","2.75","3010","","2","","0","3","9","3010","0","2014","","98033","3010"
"2461900446","20141023","372000","3","2","1330","","2","","0","3","8","1060","270","2014","","98136","1440"
"8669160170","20140522","259000","3","2.5","1550","","2","","0","3","7","1550","0","2011","","98002","2095"
"3644100101","20140707","374000","2","1.5","1260","","2","","0","3","7","1260","0","2001","","98144","1220"
"7852090680","20150305","561000","4","2.5","2550","","2","","0","3","8","2550","0","2001","","98065","2850"
"5693501028","20150403","610000","3","2.5","1300","","3","","0","3","8","1300","0","2007","","98103","1450"
"3629700080","20150108","635000","3","3","2230","","2.5","","0","3","8","1850","380","2014","","98027","2290"
"3278600680","20140627","235000","1","1.5","1170","","2","","0","3","8","1070","100","2007","","98126","1360"
"2738640470","20140716","623300","4","3.5","4170","","2","","0","3","9","3500","670","2007","","98072","3510"
"7853320950","20141023","412500","3","2","1680","","1","","0","3","7","1680","0","2007","","98065","2430"
"5635100050","20141121","380000","4","3.25","2864","","3","","0","3","8","2864","0","2014","","98030","2419"
"3629990280","20140623","497000","3","2.25","1630","","2","","0","3","7","1630","0","2005","","98029","1630"
"6306800020","20141111","452000","4","2.5","2716","","2","","0","3","9","2716","0","2014","","98030","2580"
"7697000170","20141025","312000","3","2.5","1750","","2","","0","3","7","1750","0","2013","","98038","1810"
"5057100080","20140919","469950","5","3","3223","","2","","0","3","9","3223","0","2014","","98042","1979"
"5276200020","20140805","775000","5","2.5","2600","","2","","0","3","9","2600","0","2014","","98136","1620"
"5727500006","20150427","679990","4","2.75","3320","","2","","0","3","8","3320","0","2014","","98133","2140"
"9268850130","20140627","288790","4","2","1350","","3","","0","3","7","1350","0","2008","","98027","1390"
"9293000170","20150408","800000","5","2.5","3410","","2","","0","3","9","3410","0","2007","","98006","2810"
"7299601870","20150427","299000","3","2.5","1572","","2","","0","3","8","1572","0","2013","","98092","1608"
"1760650500","20150129","332000","4","2.5","2300","","2","","0","3","7","2300","0","2013","","98042","2300"
"7174800094","20150420","525000","1","1.5","1030","","1","","0","3","8","1030","0","1940","","98105","2650"
"6909200007","20140903","620000","3","1.75","1458","","2","","0","3","8","950","508","2014","","98144","1458"
"7853321150","20141103","452000","4","2.5","2190","","2","","0","3","7","2190","0","2007","","98065","2190"
"1105000402","20141028","630000","4","3","3640","","2","","0","3","8","2740","900","2010","","98118","1910"
"1442870420","20140724","485000","4","2.75","2790","","2","","0","3","8","2790","0","2013","","98045","2620"
"3682000050","20141013","349950","4","2.5","2632","","2","","0","3","8","2632","0","2013","","98001","2040"
"1442880080","20140701","499990","4","2.75","2910","","2","","0","3","8","2910","0","2013","","98045","2790"
"7169500020","20141205","510000","2","2.25","1470","","2","","0","3","8","1340","130","2005","","98115","1470"
"2911700010","20150303","1.08E+6","3","2.5","2240","","2","","2","3","8","2240","0","1995","","98006","2930"
"9578060470","20140508","494000","3","2.5","2310","","2","","0","3","8","2310","0","2011","","98028","2440"
"1776460190","20140626","429900","3","2.5","2370","","2","","0","3","8","2370","0","2009","","98019","2130"
"3449500050","20141015","505000","4","2.75","2980","","1","","0","3","8","1910","1070","2007","","98056","2580"
"2309710130","20140715","272000","4","2","1870","","1","","3","3","7","1870","0","2009","","98022","2280"
"1972201511","20150210","671500","3","2.5","1770","","3","","0","3","8","1770","0","2012","","98103","1720"
"7852120050","20150311","729950","4","3.5","3510","","2","","0","3","10","3510","0","2001","","98065","4200"
"3814900660","20140721","471835","4","2.5","3281","","2","","0","3","9","3281","0","2014","","98092","2598"
"8141310080","20141103","249950","3","2","1670","","1","","0","3","7","1670","0","2014","","98022","1670"
"7207900050","20140808","424950","5","3.5","2760","","2.5","","0","3","8","2760","0","2013","","98056","2760"
"2424059163","20140709","1.24E+6","5","3.5","5430","","2","","2","3","10","4010","1420","2007","","98006","4340"
"2140950130","20140911","440000","4","2.5","2990","","2","","0","3","9","2990","0","2011","","98010","2810"
"1776230190","20150408","495000","4","3.5","3170","","2","","0","3","8","2530","640","2008","","98059","2640"
"3524039224","20140513","870000","4","2.5","3520","","2.5","","0","3","9","2650","870","2006","","98136","2930"
"5694500840","20141125","559000","2","3","1650","","3","","0","3","8","1350","300","2015","","98103","1650"
"4014400381","20140507","495000","4","2.75","2656","","2","","0","3","9","2656","0","2014","","98001","1860"
"2838000130","20150213","722000","3","2.5","2230","","2","","0","3","8","2230","0","2014","","98133","2230"
"8562770430","20140702","567500","3","2.5","2280","","2","","0","3","8","1880","400","2006","","98027","2280"
"1402970020","20141217","440000","4","2.5","2798","","2","","0","3","9","2798","0","2011","","98092","2502"
"3943600020","20140829","400000","4","2.5","2398","","2","","0","3","8","2398","0","2008","","98055","2370"
"1438000430","20141006","459995","4","2.5","2350","","2","","0","3","8","2350","0","2014","","98059","2590"
"1601600167","20140507","365000","5","2.75","2410","","1","","0","3","7","1410","1000","2008","","98118","1590"
"1773100541","20150417","389950","3","2.25","1580","","3","","0","3","8","1580","0","2015","","98106","1250"
"1773100924","20140708","320000","3","3.25","1450","","2","","0","3","8","1180","270","2013","","98106","1450"
"982850080","20140613","415500","4","2.5","1750","","2","","0","3","7","1750","0","2009","","98028","1580"
"7628700050","20150309","775000","3","2.5","3020","","2","","0","3","9","2360","660","2008","","98126","2280"
"8673400020","20150311","590000","3","3","1740","","3","","0","3","8","1740","0","2007","","98107","1370"
"8725950170","20150123","950000","2","2.25","2200","","2","","0","3","9","1760","440","2007","","98004","2020"
"6306800080","20140806","378950","4","2.5","1867","","2","","0","3","9","1867","0","2013","","98030","2616"
"3362401763","20140508","441750","2","1.5","1020","","3","","0","3","8","1020","0","2008","","98103","1340"
"301401630","20141031","335900","4","2.75","2475","","2","","0","3","7","2475","0","2014","","98002","2475"
"6056110780","20140627","229800","2","1.75","1110","","2","","0","3","8","1110","0","2014","","98108","1420"
"6819100352","20150310","645000","3","2.5","1900","","2.5","","0","3","7","1700","200","2007","","98119","1780"
"9297302031","20150423","448000","3","3.25","1560","","2","","0","3","8","1260","300","2009","","98126","1560"
